Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost,Included / International,Price / International,Compare At Price / International,Status
silk-maroon-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Maroon,,L,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-maroon-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Maroon,,XL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-maroon-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Maroon,,XXL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,Silk Rani Pink Occasional Wear Mirror Work Readymade Patiala Suit,,LuxeMia,,Salwar Kameez,"ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, mirror-work, occasional-wear, palazzo-suit, rani-pink, salwar-kameez, salwar-suit, silk",TRUE,Color,Rani,Size,Free Size,,,,,shopify,10,deny,manual,85.99,122.97,TRUE,TRUE,,,,,FALSE,Silk Rani Pink Occasional Wear Mirror Work Readymade Pati...,Shop this Rani Pink Silk salwar kameez for occasional wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,XS,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,S,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,M,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,L,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,XL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Rani,,XXL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,Silk Purple Occasional Wear Mirror Work Readymade Patiala Suit,,LuxeMia,,Salwar Kameez,"ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, mirror-work, occasional-wear, palazzo-suit, purple, salwar-kameez, salwar-suit, silk",TRUE,Color,Purple,Size,Free Size,,,,,shopify,10,deny,manual,85.99,122.97,TRUE,TRUE,,,,,FALSE,Silk Purple Occasional Wear Mirror Work Readymade Patiala...,Shop this Purple Silk salwar kameez for occasional wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,XS,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,S,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,M,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,L,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,XL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit,,,,,,,,,Purple,,XXL,,,,,shopify,5,deny,manual,85.99,122.97,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, grey, indian-ethnic-wear, indian-menswear, kurta-pajama, luxemia, menswear, sherwani, wedding-wear",TRUE,Color,Grey,Size,Free Size,,,,,shopify,10,deny,manual,317.99,454.73,TRUE,TRUE,,,,,FALSE,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groo...,Shop this Grey Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,XS,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,S,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,M,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,L,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,XL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Grey,,XXL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, indian-ethnic-wear, indian-menswear, kurta-pajama, luxemia, menswear, purple, sherwani, wedding-wear",TRUE,Color,Purple,Size,Free Size,,,,,shopify,10,deny,manual,317.99,454.73,TRUE,TRUE,,,,,FALSE,Art Silk Purple Wedding Wear Hand Embroidery Readymade Gr...,Shop this Purple Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,XS,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,S,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,M,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,L,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,XL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Purple,,XXL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,Art Silk Off White Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, indian-ethnic-wear, indian-menswear, kurta-pajama, luxemia, menswear, off-white, sherwani, wedding-wear",TRUE,Color,Off White,Size,Free Size,,,,,shopify,10,deny,manual,317.99,454.73,TRUE,TRUE,,,,,FALSE,Art Silk Off White Wedding Wear Hand Embroidery Readymade...,Shop this Off White Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,XS,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,S,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,M,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,L,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,XL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-off-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Off White,,XXL,,,,,shopify,5,deny,manual,317.99,454.73,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,Art Silk Light Pink Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, indian-ethnic-wear, indian-menswear, kurta-pajama, light-pink, luxemia, menswear, sherwani, wedding-wear",TRUE,Color,Light Pink,Size,Free Size,,,,,shopify,10,deny,manual,259.99,371.79,TRUE,TRUE,,,,,FALSE,Art Silk Light Pink Wedding Wear Hand Embroidery Readymad...,Shop this Light Pink Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,XS,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,S,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,M,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,L,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,XL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-light-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Light Pink,,XXL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,Art Silk White Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, indian-ethnic-wear, indian-menswear, kurta-pajama, luxemia, menswear, sherwani, wedding-wear, white",TRUE,Color,Default,Size,Free Size,,,,,shopify,10,deny,manual,259.99,371.79,TRUE,TRUE,,,,,FALSE,Art Silk White Wedding Wear Hand Embroidery Readymade Gro...,Shop this White Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,XS,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,S,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,M,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,L,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,XL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Default,,XXL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,Art Silk White Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"art-silk, free-shipping, indian-ethnic-wear, indian-menswear, kurta-pajama, luxemia, menswear, sherwani, wedding-wear, white",TRUE,Color,Default,Size,Free Size,,,,,shopify,10,deny,manual,295.99,423.27,TRUE,TRUE,,,,,FALSE,Art Silk White Wedding Wear Hand Embroidery Readymade Gro...,Shop this White Art Silk ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,XS,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,S,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,M,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,L,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,XL,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
art-silk-white-wedding-wear-hand-embroidery-readymade-groom-sherwani-6,,,,,,,,,Default,,XXL,,,,,shopify,5,deny,manual,295.99,423.27,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,Banarasi Jacquard Black Wedding Wear Neck Work Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, black, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, menswear, sherwani, wedding-wear",TRUE,Color,Black,Size,Free Size,,,,,shopify,10,deny,manual,259.99,371.79,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Black Wedding Wear Neck Work Readymade ...,Shop this Black Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,XS,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,S,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,M,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,L,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,XL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-black-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Black,,XXL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,Banarasi Jacquard Blue Wedding Wear Neck Work Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, blue, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, menswear, sherwani, wedding-wear",TRUE,Color,Blue,Size,Free Size,,,,,shopify,10,deny,manual,259.99,371.79,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Blue Wedding Wear Neck Work Readymade G...,Shop this Blue Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,XS,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,S,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,M,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,L,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,XL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-blue-wedding-wear-neck-work-readymade-groom-sherwani,,,,,,,,,Blue,,XXL,,,,,shopify,5,deny,manual,259.99,371.79,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,Banarasi Jacquard Maroon Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, maroon, menswear, sherwani, wedding-wear",TRUE,Color,Maroon,Size,Free Size,,,,,shopify,10,deny,manual,631.99,903.75,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Maroon Wedding Wear Hand Embroidery Rea...,Shop this Maroon Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,XS,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,S,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,M,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,L,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,XL,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-maroon-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Maroon,,XXL,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,Banarasi Jacquard Mustard Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, menswear, sherwani, wedding-wear",TRUE,Color,Mustard,Size,Free Size,,,,,shopify,10,deny,manual,668.99,956.66,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Mustard Wedding Wear Hand Embroidery Re...,Shop this Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,XS,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,S,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,M,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,L,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,XL,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-mustard-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Mustard,,XXL,,,,,shopify,5,deny,manual,668.99,956.66,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,Banarasi Jacquard Peach Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, menswear, peach, sherwani, wedding-wear",TRUE,Color,Peach,Size,Free Size,,,,,shopify,10,deny,manual,631.99,903.75,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Peach Wedding Wear Hand Embroidery Read...,Shop this Peach Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,XS,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,S,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,M,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,L,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,XL,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-peach-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Peach,,XXL,,,,,shopify,5,deny,manual,631.99,903.75,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,Banarasi Jacquard Pink Wedding Wear Hand Embroidery Readymade Groom Sherwani,,LuxeMia,,Menswear,"banarasi, free-shipping, indian-ethnic-wear, indian-menswear, jacquard, kurta-pajama, luxemia, menswear, pink, sherwani, wedding-wear",TRUE,Color,Pink,Size,Free Size,,,,,shopify,10,deny,manual,557.99,797.93,TRUE,TRUE,,,,,FALSE,Banarasi Jacquard Pink Wedding Wear Hand Embroidery Ready...,Shop this Pink Banarasi ethnic menswear for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,XS,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,S,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,M,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,L,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,XL,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
banarasi-jacquard-pink-wedding-wear-hand-embroidery-readymade-groom-sherwani,,,,,,,,,Pink,,XXL,,,,,shopify,5,deny,manual,557.99,797.93,TRUE,TRUE,,,,,,,,,kg,,,,,,
